report_datetime, station_id, num_bikes_available, num_bikes_disabled, num_docks_available, num_docks_disabled, is_installed, is_renting, is_returning, last_reported
2017-02-11 13:45:00, 3416, 0, 2, 15, 0, 1, 0, 0, 1486807430
2017-02-11 14:00:00, 3416, 0, 2, 15, 0, 1, 0, 0, 1486807430
2017-02-11 14:15:01, 3416, 0, 2, 15, 0, 1, 0, 0, 1486807430
2017-02-11 14:30:00, 3416, 0, 2, 15, 0, 1, 0, 0, 1486807430
2017-02-11 14:45:01, 3416, 0, 2, 15, 0, 1, 0, 0, 1486807430
2017-02-11 15:00:01, 3416, 0, 2, 15, 0, 1, 0, 0, 1486807430
2017-02-11 15:15:00, 3416, 0, 2, 15, 0, 1, 0, 0, 1486807430
2017-02-11 15:30:00, 3416, 0, 2, 15, 0, 1, 0, 0, 1486807430
2017-02-11 15:45:00, 3416, 0, 2, 15, 0, 1, 0, 0, 1486807430
2017-02-11 16:00:00, 3416, 0, 2, 15, 0, 1, 0, 0, 1486807430
2017-02-11 16:15:01, 3416, 0, 2, 15, 0, 1, 0, 0, 1486807430
2017-02-11 16:30:00, 3416, 0, 2, 15, 0, 1, 0, 0, 1486807430
2017-02-11 16:45:00, 3416, 0, 2, 15, 0, 1, 0, 0, 1486807430
2017-02-11 17:00:00, 3416, 0, 2, 15, 0, 1, 0, 0, 1486807430
2017-02-11 17:15:00, 3416, 0, 2, 15, 0, 1, 0, 0, 1486807430
2017-02-11 17:30:01, 3416, 0, 2, 15, 0, 1, 0, 0, 1486807430
2017-02-11 17:45:01, 3416, 0, 2, 15, 0, 1, 0, 0, 1486807430
2017-02-11 18:00:01, 3416, 2, 0, 15, 0, 1, 1, 1, 1486807430
2017-02-11 18:15:00, 3416, 2, 0, 15, 0, 1, 1, 1, 1486807430
2017-02-11 18:30:00, 3416, 2, 0, 15, 0, 1, 1, 1, 1486837667
